frame,ms
1876,1.06581
1877,1.08521
1878,1.08319
1879,1.06744
1880,1.08312
1881,1.07309
1882,1.07371
1883,1.0667
1884,1.07287
1885,1.18402
1886,1.07207
1887,1.06883
1888,1.08729
1889,1.07109
1890,1.07761
1891,1.11717
1892,1.07187
1893,1.07455
1894,1.07219
1895,1.07648
1896,1.0772
1897,1.08061
1898,1.067
1899,1.09336
1900,1.06377
1901,1.07465
1902,1.06786
1903,1.0737
1904,1.08359
1905,1.06882
1906,1.07856
1907,1.06836
1908,1.06694
1909,1.06745
1910,1.07246
1911,1.06198
1912,1.09046
1913,1.08132
1914,1.07887
1915,1.0726
1916,1.0683
1917,1.06974
1918,1.07349
1919,1.07544
1920,1.15532
1921,1.13799
1922,1.12408
1923,1.0689
1924,1.08472
1925,1.0836
1926,1.07232
1927,1.05356
1928,1.07903
1929,1.06812
1930,1.068
1931,1.07391
1932,1.08437
1933,1.08144
1934,1.06924
1935,1.0666
1936,1.07107
1937,1.07136
1938,1.06288
1939,1.0669
1940,1.07504
1941,1.06689
1942,1.07734
1943,1.08378
1944,1.08227
1945,1.06827
1946,1.06986
1947,1.07548
1948,1.07003
1949,1.06928
1950,1.06822
1951,1.07038
1952,1.07518
1953,1.07585
1954,1.06631
1955,1.08741
1956,1.07776
1957,1.14177
1958,1.12942
1959,1.13211
1960,1.08149
1961,1.07633
1962,1.07273
1963,1.07762
1964,1.06568
1965,1.07743
1966,1.08079
1967,1.07612
1968,1.07708
1969,1.06354
1970,1.07565
1971,1.07361
1972,1.05985
1973,1.07498
1974,1.07362
1975,1.08223
1976,1.07399
1977,1.06972
1978,1.07419
1979,1.06444
1980,1.07254
1981,1.07448
1982,1.07921
1983,1.0805
1984,1.07097
1985,1.07148
1986,1.06459
1987,1.07614
1988,1.0567
1989,1.07399
1990,1.07477
1991,1.06437
1992,1.15548
1993,1.13867
1994,1.07456
1995,1.06964
1996,1.08148
1997,1.06895
1998,1.08652
1999,1.07613
2000,1.06552
2001,1.07255
2002,1.08482
2003,1.07354
2004,1.0664
2005,1.07186
2006,1.0632
2007,1.0725
2008,1.0686
2009,1.07063
2010,1.07712
2011,1.06788
2012,1.07704
2013,1.07363
2014,1.05474
2015,1.06816
2016,1.0727
2017,1.07789
2018,1.06764
2019,1.07094
2020,1.0696
2021,1.07397
2022,1.07044
2023,1.07262
2024,1.08352
2025,1.06832
2026,1.08547
2027,1.06729
2028,1.0705
2029,1.07562
2030,1.26156
2031,1.13628
2032,1.08505
2033,1.06589
2034,1.06889
2035,1.07717
2036,1.06825
2037,1.0723
2038,1.0679
2039,1.07356
2040,1.0786
2041,1.10006
2042,1.06987
2043,1.07733
2044,1.08582
2045,1.07456
2046,1.07936
2047,1.06615
2048,1.07079
2049,1.06379
2050,1.07399
2051,1.09161
2052,1.06699
2053,1.07355
2054,1.0832
2055,1.06064
2056,1.12085
2057,1.06495
2058,1.06224
2059,1.07254
2060,1.07319
2061,1.08443
2062,1.07784
2063,1.07037
2064,1.24835
2065,1.19537
2066,1.13925
2067,1.07842
2068,1.06435
2069,1.08067
2070,1.10907
2071,1.08597
2072,1.06735
2073,1.06718
2074,1.07472
2075,1.07477
2076,1.07368
2077,1.08458
2078,1.07765
2079,1.06588
2080,1.07815
2081,1.07889
2082,1.07705
2083,1.0772
2084,1.08406
2085,1.08079
2086,1.07707
2087,1.07657
2088,1.07233
2089,1.08784
2090,1.08094
2091,1.09106
2092,1.07412
2093,1.08462
2094,1.07795
2095,1.08361
2096,1.08786
2097,1.06654
2098,1.0771
2099,1.06258
2100,1.07072
2101,1.09483
2102,1.18656
2103,1.13322
2104,1.08241
2105,1.06188
2106,1.06816
2107,1.06253
2108,1.07479
2109,1.07463
2110,1.07931
2111,1.08336
2112,1.08572
2113,1.07392
2114,1.05726
2115,1.06648
2116,1.06421
2117,1.07806
2118,1.08352
2119,1.07271
2120,1.07862
2121,1.06912
2122,1.0657
2123,1.07013
2124,1.06815
2125,1.07867
2126,1.07134
2127,1.06632
2128,1.07871
2129,1.07807
2130,1.07372
2131,1.06343
2132,1.06517
2133,1.07598
2134,1.06924
2135,1.07296
2136,1.08301
2137,1.19917
2138,1.13905
2139,1.06917
2140,1.06666
2141,1.07331
2142,1.0826
2143,1.07017
2144,1.06724
2145,1.07338
2146,1.06653
2147,1.07418
2148,1.06593
2149,1.09192
2150,1.0828
2151,1.06977
2152,1.07467
2153,1.0646
2154,1.0701
2155,1.07536
2156,1.07577
2157,1.07653
2158,1.07443
2159,1.06328
2160,1.07872
2161,1.06748
2162,1.0772
2163,1.07099
2164,1.07239
2165,1.07069
2166,1.06898
2167,1.0813
2168,1.07295
2169,1.07251
2170,1.06149
2171,1.08166
2172,1.07232
2173,1.08476
2174,1.18198
2175,1.07139
2176,1.08333
2177,1.08224
2178,1.07724
2179,1.06667
2180,1.07778
2181,1.0637
2182,1.06673
2183,1.07184
2184,1.07538
2185,1.07443
2186,1.07629
2187,1.07629
2188,1.06186
2189,1.07082
2190,1.06506
2191,1.06738
2192,1.07343
2193,1.08387
2194,1.07012
2195,1.0755
2196,1.06532
2197,1.07511
2198,1.08794
2199,1.07193
2200,1.08059
2201,1.06259
2202,1.08483
2203,1.06729
2204,1.07375
2205,1.07417
2206,1.07123
2207,1.06919
2208,1.14864
2209,1.14487
2210,1.12953
2211,1.07368
2212,1.07069
2213,1.07728
2214,1.07806
2215,1.07101
2216,1.0738
2217,1.07282
2218,1.07404
2219,1.07157
2220,1.08051
2221,1.06616
2222,1.06635
2223,1.07355
2224,1.07402
2225,1.07798
2226,1.07371
2227,1.0783
2228,1.08209
2229,1.10386
2230,1.09966
2231,1.07579
2232,1.08012
2233,1.0696
2234,1.0692
2235,1.07946
2236,1.0661
2237,1.07344
2238,1.06765
2239,1.07148
2240,1.07497
2241,1.06879
2242,1.07068
2243,1.08003
2244,1.07159
2245,1.13251
2246,1.1304
2247,1.07025
2248,1.07549
2249,1.0866
2250,1.06951
2251,1.10787
2252,1.07738
2253,1.0791
2254,1.07072
2255,1.07464
2256,1.06997
2257,1.06354
2258,1.0659
2259,1.075
2260,1.05948
2261,1.07907
2262,1.06241
2263,1.0627
2264,1.08114
2265,1.07335
2266,1.07169
2267,1.08544
2268,1.07739
2269,1.07252
2270,1.0807
2271,1.05998
2272,1.06724
2273,1.0783
2274,1.08666
2275,1.07087
2276,1.07313
2277,1.08768
2278,1.07476
2279,1.08069
2280,1.07657
2281,1.05983
2282,1.07088
2283,1.07871
2284,1.1446
2285,1.14542
2286,1.06628
2287,1.07763
2288,1.08787
2289,1.07681
2290,1.07886
2291,1.07166
2292,1.06549
2293,1.08265
2294,1.07641
2295,1.07453
2296,1.07243
2297,1.08079
2298,1.07589
2299,1.07816
2300,1.0708
2301,1.07587
2302,1.06593
2303,1.07296
2304,1.07064
2305,1.07156
2306,1.06329
2307,1.08006
2308,1.07691
2309,1.06874
2310,1.0775
2311,1.06188
2312,1.06387
2313,1.06998
2314,1.06296
2315,1.07731
2316,1.07213
2317,1.08088
2318,1.08296
2319,1.06625
2320,1.07088
2321,1.18585
2322,1.06412
2323,1.06068
2324,1.07754
2325,1.06819
2326,1.08272
2327,1.07585
2328,1.08928
2329,1.07525
2330,1.07169
2331,1.07966
2332,1.07861
2333,1.0727
2334,1.07677
2335,1.06498
2336,1.07667
2337,1.05448
2338,1.06691
2339,1.06794
2340,1.0687
2341,1.07121
2342,1.06968
2343,1.06674
2344,1.07652
2345,1.07456
2346,1.06924
2347,1.07076
2348,1.06567
2349,1.07004
2350,1.07705
2351,1.06473
2352,1.08133
2353,1.06673
2354,1.0593
2355,1.06204
2356,1.14652
2357,1.13959
2358,1.13013
2359,1.064
2360,1.07536
2361,1.06935
2362,1.07058
2363,1.07507
2364,1.07249
2365,1.07387
2366,1.06748
2367,1.06502
2368,1.07463
2369,1.06203
2370,1.06896
2371,1.07403
2372,1.08638
2373,1.08082
2374,1.08178
2375,1.0717
2376,1.06393
2377,1.06902
2378,1.07655
2379,1.07281
2380,1.07257
2381,1.08037
2382,1.07585
2383,1.06587
2384,1.08006
2385,1.06845
2386,1.07859
2387,1.06794
2388,1.07333
2389,1.08706
2390,1.08028
2391,1.06758
2392,1.08616
2393,1.06486
2394,1.17995
2395,1.14489
2396,1.0766
2397,1.07502
2398,1.0772
2399,1.08228
2400,1.07102
2401,1.08843
2402,1.07811
2403,1.07452
2404,1.06594
2405,1.0718
2406,1.0784
2407,1.0654
2408,1.07522
2409,1.07486
2410,1.06706
2411,1.07599
2412,1.07499
2413,1.08199
2414,1.06014
2415,1.06385
2416,1.0886
2417,1.08021
2418,1.06672
2419,1.09148
2420,1.06767
2421,1.07141
2422,1.0798
2423,1.06627
2424,1.07934
2425,1.06429
2426,1.0762
2427,1.08029
2428,1.07884
2429,1.07836
2430,1.17649
2431,1.07805
2432,1.06751
2433,1.06514
2434,1.06313
2435,1.07381
2436,1.0768
2437,1.07063
2438,1.07752
2439,1.06353
2440,1.07989
2441,1.06562
2442,1.08162
2443,1.06023
2444,1.07602
2445,1.07491
2446,1.06581
2447,1.06412
2448,1.07625
2449,1.07221
2450,1.06635
2451,1.07737
2452,1.0737
2453,1.07202
2454,1.07314
2455,1.07658
2456,1.0742
2457,1.06915
2458,1.07282
2459,1.07909
2460,1.07967
2461,1.07128
2462,1.06556
2463,1.06592
2464,1.07611
2465,1.14286
2466,1.12365
2467,1.11825
2468,1.07085
2469,1.08105
2470,1.07834
2471,1.07042
2472,1.09244
2473,1.07258
2474,1.0712
2475,1.08667
2476,1.07059
2477,1.07692
2478,1.06818
2479,1.06907
2480,1.07505
2481,1.07244
2482,1.05908
2483,1.07167
2484,1.06708
2485,1.06843
2486,1.08262
2487,1.07494
2488,1.07863
2489,1.07653
2490,1.08461
2491,1.06935
2492,1.07578
2493,1.07894
2494,1.06433
2495,1.10915
2496,1.06956
2497,1.07849
2498,1.06227
2499,1.07675
2500,1.07975
2501,1.06566
2502,1.14425
2503,1.13296
2504,1.06479
2505,1.0684
2506,1.06711
2507,1.07705
2508,1.07056
2509,1.0795
2510,1.07817
2511,1.07914
2512,1.08416
2513,1.0737
2514,1.07439
2515,1.07498
2516,1.07784
2517,1.08606
2518,1.06998
2519,1.07088
2520,1.06878
2521,1.0852
2522,1.07347
2523,1.07411
2524,1.0735
2525,1.08249
2526,1.07626
2527,1.08234
2528,1.07074
2529,1.08029
2530,1.07724
2531,1.06076
2532,1.07512
2533,1.07583
2534,1.07594
2535,1.07398
2536,1.08143
2537,1.19305
2538,1.06388
2539,1.07289
2540,1.06817
2541,1.07013
2542,1.07387
2543,1.07654
2544,1.0731
2545,1.06723
2546,1.07687
2547,1.08731
2548,1.06858
2549,1.08541
2550,1.07356
2551,1.0689
2552,1.0749
2553,1.07043
2554,1.07462
2555,1.07445
2556,1.06488
2557,1.08118
2558,1.07474
2559,1.0717
2560,1.07494
2561,1.06583
2562,1.0731
2563,1.06801
2564,1.06937
2565,1.07161
2566,1.08119
2567,1.06477
2568,1.06673
2569,1.0698
2570,1.06671
2571,1.07026
2572,1.06786
2573,1.07766
2574,1.14814
2575,1.13198
2576,1.073
2577,1.06053
2578,1.06558
2579,1.08139
2580,1.05979
2581,1.06718
2582,1.08714
2583,1.07426
2584,1.07474
2585,1.07225
2586,1.06519
2587,1.06932
2588,1.07375
2589,1.11608
2590,1.06826
2591,1.06982
avg,1.08444
