frame,ms
2142,7.96
2143,6.61
2144,6.76
2145,6.72
2146,6.76
2147,7.45
2148,6.67
2149,6.65
2150,6.91
2151,6.61
2152,7.74
2153,6.63
2154,7.08
2155,7.28
2156,6.76
2157,6.71
2158,6.95
2159,6.67
2160,7.15
2161,6.67
2162,6.69
2163,7.07
2164,6.61
2165,7.22
2166,6.93
2167,6.69
2168,6.65
2169,6.76
2170,7.09
2171,6.84
2172,6.76
2173,6.46
2174,6.95
2175,7.10
2176,6.71
2177,6.74
2178,6.59
2179,7.13
2180,7.98
2181,6.56
2182,6.76
2183,7.27
2184,6.76
2185,7.46
2186,6.83
2187,6.54
2188,6.65
2189,6.30
2190,6.90
2191,6.33
2192,6.58
2193,6.29
2194,6.52
2195,7.14
2196,6.81
2197,6.50
2198,6.54
2199,6.52
2200,6.94
2201,6.49
2202,6.80
2203,6.39
2204,6.64
2205,6.93
2206,6.62
2207,6.52
2208,6.62
2209,6.70
2210,7.20
2211,6.60
2212,7.22
2213,6.73
2214,7.07
2215,6.98
2216,6.56
2217,6.70
2218,6.65
2219,6.59
2220,7.51
2221,6.65
2222,6.75
2223,6.60
2224,6.90
2225,7.06
2226,6.60
2227,6.63
2228,6.59
2229,6.62
2230,6.97
2231,6.54
2232,6.65
2233,6.52
2234,6.49
2235,7.20
2236,6.62
2237,6.74
2238,6.51
2239,6.68
2240,7.17
2241,6.75
2242,7.42
2243,6.46
2244,7.02
2245,7.00
2246,6.54
2247,6.54
2248,6.57
2249,6.81
2250,7.07
2251,6.53
2252,6.59
2253,6.60
2254,6.99
2255,6.96
2256,7.28
2257,6.58
2258,6.49
2259,7.12
2260,7.11
2261,6.29
2262,6.64
2263,6.57
2264,6.60
2265,7.36
2266,6.54
2267,6.78
2268,6.56
2269,6.57
2270,6.97
2271,6.54
2272,7.00
2273,7.21
2274,6.66
2275,7.16
2276,6.70
2277,6.58
2278,6.69
2279,6.63
2280,6.92
2281,6.57
2282,6.72
2283,6.64
2284,6.64
2285,7.33
2286,6.62
2287,6.83
2288,6.54
2289,6.38
2290,6.94
2291,6.75
2292,6.66
2293,6.70
2294,6.77
2295,7.03
2296,6.67
2297,6.84
2298,6.63
2299,6.62
2300,7.06
2301,6.67
2302,6.43
2303,6.54
2304,6.69
2305,7.29
2306,6.80
2307,6.69
2308,6.36
2309,6.67
2310,7.21
2311,6.57
2312,6.63
2313,6.85
2314,6.68
2315,7.10
2316,6.65
2317,6.71
2318,6.97
2319,6.73
2320,7.03
2321,6.69
2322,6.76
2323,6.72
2324,6.73
2325,6.96
2326,6.76
2327,6.82
2328,6.76
2329,6.78
2330,7.44
2331,6.69
2332,6.73
2333,7.09
2334,6.65
2335,7.36
2336,6.59
2337,6.47
2338,6.79
2339,7.29
2340,7.65
2341,6.88
2342,7.62
2343,7.03
2344,6.83
2345,7.22
2346,7.12
2347,6.91
2348,6.68
2349,6.63
2350,7.09
2351,6.99
2352,6.79
2353,6.56
2354,6.62
2355,7.45
2356,6.71
2357,6.80
2358,6.88
2359,6.73
2360,7.25
2361,6.78
2362,6.93
2363,6.68
2364,6.79
2365,7.07
2366,6.62
2367,6.95
2368,6.71
2369,6.60
2370,7.01
2371,7.16
2372,6.80
2373,7.07
2374,6.65
2375,7.03
2376,6.80
2377,6.63
2378,6.62
2379,6.68
2380,7.20
2381,6.68
2382,6.70
2383,6.68
2384,6.67
2385,7.31
2386,6.72
2387,7.15
2388,6.55
2389,6.40
2390,7.02
2391,6.64
2392,7.17
2393,6.66
2394,6.77
2395,7.00
2396,6.71
2397,6.47
2398,6.87
2399,6.68
2400,7.57
2401,6.41
2402,6.69
2403,6.58
2404,6.57
2405,6.96
2406,6.68
2407,6.56
2408,6.80
2409,6.86
2410,7.61
2411,6.88
2412,6.91
2413,6.64
2414,6.42
2415,6.99
2416,6.87
2417,6.57
2418,6.68
2419,6.86
2420,7.32
2421,6.71
2422,6.56
2423,6.57
2424,6.57
2425,6.95
2426,6.53
2427,6.50
2428,6.59
2429,6.40
2430,7.47
2431,6.58
2432,6.82
2433,7.18
2434,8.73
2435,6.71
2436,6.67
2437,6.70
2438,6.32
2439,6.94
2440,6.93
2441,7.34
2442,6.59
2443,6.75
2444,8.14
2445,6.62
2446,6.70
2447,6.65
2448,6.69
2449,6.97
2450,6.69
2451,6.73
2452,6.69
2453,6.70
2454,7.11
2455,6.31
2456,7.10
2457,6.71
2458,6.66
2459,7.01
2460,6.92
2461,6.64
2462,6.66
2463,6.72
2464,7.49
2465,6.66
2466,7.09
2467,6.65
2468,6.68
2469,7.61
2470,6.47
2471,7.09
2472,6.55
2473,7.24
2474,7.42
2475,6.67
2476,6.57
2477,7.41
2478,6.79
2479,6.99
2480,6.86
2481,6.35
2482,6.64
2483,6.72
2484,8.27
2485,6.76
2486,6.83
2487,6.48
2488,6.55
2489,7.39
2490,7.17
2491,6.78
2492,6.68
2493,6.64
2494,7.08
2495,6.83
2496,6.61
2497,6.79
2498,6.63
2499,8.17
2500,6.82
2501,6.79
2502,6.66
2503,7.02
2504,7.13
2505,6.73
2506,7.52
2507,6.61
2508,6.72
2509,7.54
2510,6.71
2511,6.64
2512,6.94
2513,7.31
2514,7.47
2515,6.96
2516,6.64
2517,6.75
2518,6.96
2519,7.12
2520,6.53
2521,6.53
2522,6.61
2523,6.90
2524,7.25
2525,6.61
2526,6.63
2527,6.63
2528,6.55
2529,7.10
2530,6.64
2531,6.62
2532,6.48
2533,6.62
2534,7.26
2535,6.83
2536,6.66
2537,6.71
2538,6.53
2539,7.34
2540,6.68
2541,6.97
2542,6.68
2543,6.72
2544,7.46
2545,6.65
2546,6.90
2547,6.65
2548,6.56
2549,6.85
2550,6.58
2551,6.65
2552,6.74
2553,6.64
2554,6.96
2555,6.99
2556,6.58
2557,6.85
2558,6.83
2559,7.61
2560,6.58
2561,6.55
2562,6.64
2563,6.71
2564,7.16
2565,6.66
2566,6.83
2567,6.67
2568,6.68
2569,7.13
2570,6.87
2571,6.76
2572,6.94
2573,6.87
2574,7.48
2575,6.56
2576,6.71
2577,6.40
2578,7.00
2579,7.25
2580,6.91
2581,6.88
2582,6.99
2583,6.89
2584,7.22
2585,6.85
2586,6.83
2587,6.91
2588,6.91
2589,7.28
2590,6.88
2591,6.82

avg,7.19
