frame,ms
1876,1.06926
1877,1.07767
1878,1.06631
1879,1.08398
1880,1.08755
1881,1.06991
1882,1.08149
1883,1.08518
1884,1.07785
1885,1.08228
1886,1.07548
1887,1.08403
1888,1.06863
1889,1.07246
1890,1.06546
1891,1.07854
1892,1.07653
1893,1.0801
1894,1.06871
1895,1.0759
1896,1.0708
1897,1.07165
1898,1.19507
1899,1.07345
1900,1.07743
1901,1.15365
1902,1.0733
1903,1.07883
1904,1.07533
1905,1.07829
1906,1.07231
1907,1.07714
1908,1.08196
1909,1.08089
1910,1.07886
1911,1.08042
1912,1.06689
1913,1.06341
1914,1.0865
1915,1.07593
1916,1.07804
1917,1.08804
1918,1.07086
1919,1.08514
1920,1.08129
1921,1.07391
1922,1.07501
1923,1.07799
1924,1.07155
1925,1.07549
1926,1.07989
1927,1.076
1928,1.07711
1929,1.08156
1930,1.07952
1931,1.07788
1932,1.14596
1933,1.19226
1934,1.07272
1935,1.15212
1936,1.16361
1937,1.12493
1938,1.0845
1939,1.07108
1940,1.07702
1941,1.063
1942,1.08869
1943,1.07012
1944,1.08867
1945,1.06655
1946,1.07379
1947,1.08354
1948,1.07404
1949,1.07166
1950,1.08953
1951,1.08067
1952,1.08134
1953,1.07473
1954,1.0729
1955,1.07632
1956,1.07471
1957,1.07725
1958,1.07913
1959,1.08463
1960,1.08014
1961,1.07453
1962,1.07268
1963,1.06576
1964,1.07523
1965,1.08289
1966,1.07121
1967,1.08153
1968,1.0684
1969,1.07701
1970,1.19216
1971,1.08975
1972,1.07812
1973,1.16919
1974,1.13904
1975,1.07638
1976,1.08867
1977,1.07506
1978,1.07511
1979,1.08631
1980,1.08842
1981,1.07446
1982,1.07561
1983,1.07157
1984,1.07368
1985,1.06304
1986,1.06547
1987,1.06845
1988,1.07264
1989,1.07091
1990,1.0744
1991,1.07116
1992,1.08057
1993,1.06276
1994,1.0693
1995,1.06726
1996,1.07953
1997,1.05987
1998,1.07343
1999,1.07129
2000,1.07065
2001,1.07155
2002,1.0825
2003,1.07542
2004,1.06627
2005,1.20387
2006,1.07171
2007,1.20614
2008,1.16514
2009,1.12101
2010,1.07458
2011,1.07891
2012,1.06572
2013,1.07738
2014,1.08084
2015,1.08313
2016,1.07945
2017,1.07697
2018,1.07805
2019,1.08782
2020,1.07501
2021,1.07465
2022,1.06886
2023,1.08096
2024,1.08687
2025,1.07272
2026,1.08401
2027,1.08121
2028,1.07203
2029,1.08011
2030,1.0734
2031,1.07936
2032,1.08482
2033,1.08101
2034,1.07906
2035,1.08257
2036,1.07813
2037,1.07677
2038,1.07674
2039,1.07047
2040,1.08319
2041,1.15034
2042,1.18705
2043,1.07504
2044,1.15688
2045,1.14867
2046,1.06887
2047,1.07157
2048,1.08113
2049,1.06065
2050,1.08489
2051,1.06699
2052,1.07639
2053,1.08618
2054,1.07442
2055,1.07613
2056,1.08576
2057,1.0689
2058,1.06498
2059,1.0779
2060,1.08176
2061,1.08041
2062,1.08285
2063,1.08116
2064,1.08353
2065,1.06723
2066,1.07569
2067,1.07745
2068,1.08203
2069,1.07417
2070,1.06252
2071,1.08059
2072,1.07663
2073,1.07484
2074,1.07569
2075,1.08791
2076,1.08258
2077,1.08285
2078,1.20927
2079,1.13755
2080,1.08423
2081,1.0741
2082,1.16307
2083,1.1208
2084,1.07574
2085,1.08169
2086,1.06483
2087,1.07195
2088,1.07126
2089,1.06787
2090,1.06923
2091,1.07046
2092,1.07086
2093,1.07613
2094,1.07194
2095,1.07442
2096,1.06813
2097,1.07455
2098,1.06874
2099,1.06447
2100,1.07469
2101,1.06728
2102,1.08295
2103,1.08487
2104,1.07885
2105,1.06223
2106,1.06937
2107,1.07951
2108,1.08676
2109,1.06944
2110,1.08669
2111,1.07332
2112,1.18783
2113,1.15045
2114,1.07908
2115,1.21364
2116,1.07458
2117,1.07087
2118,1.08102
2119,1.06827
2120,1.08729
2121,1.08917
2122,1.08097
2123,1.08529
2124,1.0841
2125,1.07672
2126,1.07931
2127,1.08056
2128,1.07572
2129,1.07348
2130,1.07711
2131,1.08878
2132,1.07744
2133,1.06779
2134,1.06923
2135,1.07167
2136,1.07063
2137,1.07837
2138,1.0652
2139,1.0702
2140,1.06515
2141,1.0699
2142,1.07408
2143,1.07895
2144,1.06795
2145,1.07878
2146,1.0798
2147,1.08299
2148,1.08264
2149,1.09183
2150,1.17712
2151,1.07067
2152,1.0716
2153,1.19996
2154,1.12899
2155,1.077
2156,1.07142
2157,1.07083
2158,1.07741
2159,1.0785
2160,1.07746
2161,1.06046
2162,1.07126
2163,1.07434
2164,1.07007
2165,1.07997
2166,1.09275
2167,1.07394
2168,1.0755
2169,1.07038
2170,1.09122
2171,1.07529
2172,1.07496
2173,1.08146
2174,1.08346
2175,1.07493
2176,1.07742
2177,1.07639
2178,1.07698
2179,1.06586
2180,1.07392
2181,1.06957
2182,1.06489
2183,1.06226
2184,1.13845
2185,1.14385
2186,1.07711
2187,1.19949
2188,1.12621
2189,1.07508
2190,1.0594
2191,1.06787
2192,1.06472
2193,1.07905
2194,1.062
2195,1.07067
2196,1.07984
2197,1.07149
2198,1.06707
2199,1.07973
2200,1.07159
2201,1.08619
2202,1.09123
2203,1.06641
2204,1.07173
2205,1.08278
2206,1.07222
2207,1.06571
2208,1.07795
2209,1.0651
2210,1.07771
2211,1.06921
2212,1.07139
2213,1.08757
2214,1.08275
2215,1.06642
2216,1.06623
2217,1.06495
2218,1.07609
2219,1.06601
2220,1.19049
2221,1.16149
2222,1.08651
2223,1.14609
2224,1.18726
2225,1.07752
2226,1.08034
2227,1.08015
2228,1.08416
2229,1.07078
2230,1.08008
2231,1.08039
2232,1.08088
2233,1.05821
2234,1.06899
2235,1.07815
2236,1.07891
2237,1.0696
2238,1.08358
2239,1.06857
2240,1.07553
2241,1.07829
2242,1.07106
2243,1.07465
2244,1.06292
2245,1.07842
2246,1.06875
2247,1.0788
2248,1.07785
2249,1.06883
2250,1.07279
2251,1.0686
2252,1.07634
2253,1.07569
2254,1.07495
2255,1.16621
2256,1.07652
2257,1.072
2258,1.15088
2259,1.19549
2260,1.07249
2261,1.08313
2262,1.07154
2263,1.08571
2264,1.07733
2265,1.0841
2266,1.08135
2267,1.07529
2268,1.081
2269,1.08253
2270,1.06864
2271,1.07105
2272,1.08074
2273,1.07119
2274,1.0686
2275,1.08837
2276,1.06757
2277,1.07336
2278,1.07051
2279,1.08058
2280,1.06621
2281,1.07232
2282,1.07344
2283,1.08428
2284,1.07329
2285,1.08326
2286,1.07626
2287,1.0684
2288,1.07686
2289,1.06571
2290,1.0744
2291,1.08127
2292,1.22262
2293,1.13608
2294,1.08215
2295,1.23944
2296,1.13651
2297,1.07426
2298,1.07258
2299,1.08162
2300,1.07506
2301,1.07355
2302,1.07221
2303,1.08283
2304,1.11123
2305,1.06115
2306,1.0797
2307,1.07647
2308,1.0703
2309,1.06976
2310,1.07159
2311,1.0644
2312,1.08331
2313,1.07068
2314,1.07588
2315,1.08798
2316,1.0798
2317,1.08219
2318,1.0853
2319,1.06989
2320,1.0857
2321,1.06904
2322,1.09109
2323,1.07632
2324,1.07864
2325,1.08265
2326,1.07801
2327,1.17159
2328,1.07526
2329,1.07636
2330,1.19257
2331,1.12543
2332,1.07678
2333,1.08681
2334,1.073
2335,1.0753
2336,1.06731
2337,1.07005
2338,1.07602
2339,1.07654
2340,1.07008
2341,1.07628
2342,1.08372
2343,1.08216
2344,1.08185
2345,1.06988
2346,1.06765
2347,1.07641
2348,1.08045
2349,1.07248
2350,1.07413
2351,1.07476
2352,1.08271
2353,1.07332
2354,1.08165
2355,1.07956
2356,1.07271
2357,1.07778
2358,1.06755
2359,1.07845
2360,1.08425
2361,1.06981
2362,1.06407
2363,1.07682
2364,1.1769
2365,1.08591
2366,1.07993
2367,1.28765
2368,1.13635
2369,1.07916
2370,1.07349
2371,1.08138
2372,1.07986
2373,1.08465
2374,1.07053
2375,1.07858
2376,1.07571
2377,1.0641
2378,1.07321
2379,1.08318
2380,1.07077
2381,1.07231
2382,1.0687
2383,1.07089
2384,1.08587
2385,1.06924
2386,1.08502
2387,1.06883
2388,1.06133
2389,1.07686
2390,1.08511
2391,1.0777
2392,1.07673
2393,1.07692
2394,1.08365
2395,1.08201
2396,1.08962
2397,1.08584
2398,1.14306
2399,1.1636
2400,1.07577
2401,1.0782
2402,1.07157
2403,1.07553
2404,1.18877
2405,1.12716
2406,1.08042
2407,1.06983
2408,1.08628
2409,1.0689
2410,1.08358
2411,1.08089
2412,1.07857
2413,1.091
2414,1.06464
2415,1.06737
2416,1.06937
2417,1.06581
2418,1.07181
2419,1.09782
2420,1.08545
2421,1.08103
2422,1.0738
2423,1.08098
2424,1.08151
2425,1.06871
2426,1.06603
2427,1.07282
2428,1.07847
2429,1.07935
2430,1.08586
2431,1.07242
2432,1.06954
2433,1.0729
2434,1.08521
2435,1.13143
2436,1.15488
2437,1.0831
2438,1.13762
2439,1.20286
2440,1.13705
2441,1.06445
2442,1.07778
2443,1.06917
2444,1.06181
2445,1.07006
2446,1.08703
2447,1.07315
2448,1.07237
2449,1.06361
2450,1.07273
2451,1.06868
2452,1.09011
2453,1.08043
2454,1.08145
2455,1.08383
2456,1.07558
2457,1.07102
2458,1.07967
2459,1.07462
2460,1.0702
2461,1.08186
2462,1.08033
2463,1.08102
2464,1.09142
2465,1.07601
2466,1.06565
2467,1.08237
2468,1.0693
2469,1.07883
2470,1.15391
2471,1.1547
2472,1.07709
2473,1.09122
2474,1.08012
2475,1.1987
2476,1.19398
2477,1.14351
2478,1.07278
2479,1.07485
2480,1.07917
2481,1.0694
2482,1.06803
2483,1.07044
2484,1.07007
2485,1.07851
2486,1.06887
2487,1.07739
2488,1.0771
2489,1.06432
2490,1.08328
2491,1.08091
2492,1.08652
2493,1.06466
2494,1.06985
2495,1.07753
2496,1.08366
2497,1.0626
2498,1.07506
2499,1.07685
2500,1.06952
2501,1.08103
2502,1.07581
2503,1.08044
2504,1.07523
2505,1.07955
2506,1.08162
2507,1.18567
2508,1.16603
2509,1.0876
2510,1.15525
2511,1.18756
2512,1.13284
2513,1.07279
2514,1.07326
2515,1.06735
2516,1.06511
2517,1.07724
2518,1.06318
2519,1.07713
2520,1.08
2521,1.07704
2522,1.06544
2523,1.07295
2524,1.07268
2525,1.07974
2526,1.07564
2527,1.07461
2528,1.07966
2529,1.06442
2530,1.07321
2531,1.07041
2532,1.07595
2533,1.06214
2534,1.07585
2535,1.07761
2536,1.07037
2537,1.07285
2538,1.07934
2539,1.07808
2540,1.06736
2541,1.07923
2542,1.06658
2543,1.16843
2544,1.08441
2545,1.08441
2546,1.07904
2547,1.07035
2548,1.19533
2549,1.12737
2550,1.07808
2551,1.06112
2552,1.0683
2553,1.0776
2554,1.07034
2555,1.06822
2556,1.06001
2557,1.07602
2558,1.06884
2559,1.08149
2560,1.07151
2561,1.0644
2562,1.07958
2563,1.07215
2564,1.06206
2565,1.07116
2566,1.07916
2567,1.07388
2568,1.07518
2569,1.06396
2570,1.07207
2571,1.07282
2572,1.06322
2573,1.06749
2574,1.06376
2575,1.07128
2576,1.07786
2577,1.06975
2578,1.07996
2579,1.06532
2580,1.07495
2581,1.17196
2582,1.07764
2583,1.07519
2584,1.19056
2585,1.13083
2586,1.07426
2587,1.079
2588,1.07389
2589,1.07032
2590,1.06735
2591,1.06914
avg,1.10073
